CLLI;País;CNPJ;Razão Social;Tipo;SubTipo;Modalidade;CON/DEV;Filial;Endereço;Cidade;Estado;Depto.;C. Contábil;Fornecedor;SAP;CNPJ Fornecedor;Conta/UC;Medidor;Taxa USD;Fator;Pagamento;Grupo;ICMS;PIS/PASEP;COFINS;Dia da Leitura;Disponível;Nota Fiscal;Mês;Ano;Vencimento;Enviada;  Valor Local  ;Bandeira;Dias Medidos;    Leitura Anterior    ;    Leitura Atual    ;      KWH      ;Per. Inicial Consulta;Per. Final Consulta; Contratado Demanda HTF  (KW) ; Contrado Demanda HTP  (KW) ; Consumido Demanda HFP ($) ; Consumido Demanda HTP ($) ; Quantidade Demanda HFP (KW) ; Quantidade Demanda HP (KW) ; Outros Encargos ($) ; Quantidade encargos KWH ; Multas/Penalidades $ ; Impostos $ ; Descontos $ ;Media Kw;Valor USD;USD/Kw;USD/Kwh;Projeção de Imposto;USD s/ Imposto;USD/Kw S/ Imp.
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;NEPOMUCENO;RODOVIA FERNAO DIAS KM 679 99999 FZ - AREA RURAL - 37209-899 LAVRAS,MG;LAVRAS;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005774403;BKC707005738;5,27;;;B3 - COMERCIAL;25%;1%;3%;7;23;52754898;1;2021;08/01/2021;; 247,63 ;VERMELHA/ AMARELA;32; 248,000 ; 387,000 ; 5.560,000 ;07/12/2020;08/01/2021;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;NEPOMUCENO;RODOVIA FERNAO DIAS KM 679 99999 FZ - AREA RURAL - 37209-899 LAVRAS,MG;LAVRAS;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005774403;BKC707005738;5,27;;;B3 - COMERCIAL;25%;1%;3%;7;23;51435652;12;2020;08/12/2020;01/01/2021; 1.119,51 ;VERMELHA;28; 109,000 ; 248,000 ; 5.560,000 ;09/11/2020;07/12/2020;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;NEPOMUCENO;RODOVIA FERNAO DIAS KM 679 99999 FZ - AREA RURAL - 37209-899 LAVRAS,MG;LAVRAS;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005774403;BKC707005738;5,27;;;B3 - COMERCIAL;25%;1%;3%;7;23;49352213;10;2020;06/11/2020;; 228,50 ;;30; 5.640,000 ; 9.981,000 ; 9.981,000 ;01/09/2020;30/09/2020;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;OLIVEIRA;ROD FERNAO DIAS 999999 FR AREA RURAL 35540-000 OLIVEIRA, MG;OLIVEIRA;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005669196;GMP197301951;5,27;;;B3 - COMERCIAL;25%;1%;3%;8;23;55672847;3;2021;02/04/2021;; 712,81 ;Amarela;30; 1.144,000 ; 1.257,000 ; 4.520,000 ;08/02/2021;10/03/2021;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;OLIVEIRA;ROD FERNAO DIAS 999999 FR AREA RURAL 35540-000 OLIVEIRA, MG;OLIVEIRA;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005669196;GMP197301951;5,27;;;B3 - COMERCIAL;25%;1%;3%;8;23;54337573;2;2021;09/02/2021;02/03/2021; 1.208,36 ;Amarela;28; 996,000 ; 1.144,000 ; 5.920,000 ;11/01/2021;08/02/2021;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;OLIVEIRA;ROD FERNAO DIAS 999999 FR AREA RURAL 35540-000 OLIVEIRA, MG;OLIVEIRA;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005669196;GMP197301951;5,27;;;B3 - COMERCIAL;25%;1%;3%;8;23;52871603;1;2021;02/02/2021;; 214,13 ;VERMELHA/ AMARELA;33; 885,000 ; 996,000 ; 4.405,000 ;09/12/2020;11/01/2021;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;OLIVEIRA;ROD FERNAO DIAS 999999 FR AREA RURAL 35540-000 OLIVEIRA, MG;OLIVEIRA;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005669196;GMP197301951;5,27;;;B3 - COMERCIAL;25%;1%;3%;8;23;51483593;12;2020;10/11/2020;09/12/2020; 213,53 ;VERMELHA;29; 775,000 ; 885,000 ; 4.400,000 ;10/11/2020;09/12/2020;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;OLIVEIRA;ROD FERNAO DIAS 999999 FR AREA RURAL 35540-000 OLIVEIRA, MG;OLIVEIRA;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005669196;GMP197301951;5,27;;;B3 - COMERCIAL;25%;1%;3%;8;23;49395040;10;2020;06/11/2020;;  -    ;;30; 4.480,000 ; 659,000 ; 659,000 ;01/09/2020;30/09/2020;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;POUSO ALEGRE;RUA CORONEL OTAVIO MEYER 160 LJ 424 - CENTRO - 37550-168 POUSO ALEGRE, MG;POUSO ALEGRE;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3003510077;ARC172009339;5,27;;;B3 - COMERCIAL;25%;1%;3%;27;27;56644933;3;2021;18/04/2021;; 4.455,15 ;Amarela;29; 8.054,000 ; 14.675,000 ; 6.621,000 ;25/02/2021;26/03/2021;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;POUSO ALEGRE;RUA CORONEL OTAVIO MEYER 160 LJ 424 - CENTRO - 37550-168 POUSO ALEGRE, MG;POUSO ALEGRE;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3003510077;ARC172009339;5,27;;;B3 - COMERCIAL;25%;1%;3%;27;27;55230449;2;2021;26/02/2021;18/03/2021; 4.375,80 ;Amarela;29; 1.381,000 ; 8.054,000 ; 6.673,000 ;27/01/2021;25/02/2021;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;POUSO ALEGRE;RUA CORONEL OTAVIO MEYER 160 LJ 424 - CENTRO - 37550-168 POUSO ALEGRE, MG;POUSO ALEGRE;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3003510077;ARC172009339;5,27;;;B3 - COMERCIAL;25%;1%;3%;27;27;53795110;1;2021;18/02/2021;; 4.455,70 ;VERMELHA/ AMARELA;29; 94.679,000 ; 1.381,000 ; 4.927,000 ;29/12/2020;27/01/2021;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;POUSO ALEGRE;RUA CORONEL OTAVIO MEYER 160 LJ 424 - CENTRO - 37550-168 POUSO ALEGRE, MG;POUSO ALEGRE;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3003510077;ARC172009339;5,27;;;B3 - COMERCIAL;25%;1%;3%;27;27;52439860;12;2020;30/12/2020;18/01/2021; 5.227,12 ;VERMELHA;33; 87.341,000 ; 94.679,000 ; 7.338,000 ;26/11/2020;29/12/2020;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;POUSO ALEGRE;RUA CORONEL OTAVIO MEYER 160 LJ 424 - CENTRO - 37550-168 POUSO ALEGRE, MG;POUSO ALEGRE;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3003510077;ARC172009339;5,27;;;B3 - COMERCIAL;25%;1%;3%;27;27;49533913;10;2020;18/11/2020;; 2.002,55 ;;30; 7.092,000 ; 80.621,000 ; 80.621,000 ;01/09/2020;30/09/2020;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;SANTA BARBARA;R.JOSE MOREIRA CAMPOS 99999 PT 88 - SANTA BARBARA MONTE VERDE - 36132 -000 SANTA BARBARA DO MONTE VERDE;BRASILIA;DF;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418271 / 3005698871;BQR977001896;5,27;;;B3 - COMERCIAL;25%;1%;3%;11;23;55835682;3;2021;04/04/2021;; 332,07 ;Amarela;30; 14.313,000 ; 14.362,000 ; 1.960,000 ;10/02/2021;12/03/2021;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;SANTA BARBARA;R.JOSE MOREIRA CAMPOS 99999 PT 88 - SANTA BARBARA MONTE VERDE - 36132 -000 SANTA BARBARA DO MONTE VERDE;BRASILIA;DF;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418271 / 3005698871;BQR977001896;5,27;;;B3 - COMERCIAL;25%;1%;3%;11;23;54463541;2;2021;11/02/2021;04/03/2021; 163,50 ;Amarela;28; 14.257,000 ; 14.313,000 ; 2.240,000 ;13/01/2021;10/02/2021;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;SANTA BARBARA;R.JOSE MOREIRA CAMPOS 99999 PT 88 - SANTA BARBARA MONTE VERDE - 36132 -000 SANTA BARBARA DO MONTE VERDE;BRASILIA;DF;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418271 / 3005698871;BQR977001896;5,27;;;B3 - COMERCIAL;25%;1%;3%;11;23;53030980;1;2021;13/01/2021;; 145,80 ;VERMELHA/ AMARELA;33; 14.208,000 ; 14.257,000 ; 1.960,000 ;11/12/2020;13/01/2021;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;SANTA BARBARA;R.JOSE MOREIRA CAMPOS 99999 PT 88 - SANTA BARBARA MONTE VERDE - 36132 -000 SANTA BARBARA DO MONTE VERDE;BRASILIA;DF;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418271 / 3005698871;BQR977001896;5,27;;;B3 - COMERCIAL;25%;1%;3%;11;23;51684262;12;2020;14/12/2020;04/01/2021; 145,31 ;VERMELHA;29; 14.159,000 ; 14.208,000 ; 1.960,000 ;12/11/2020;11/12/2020;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;SANTA BARBARA;R.JOSE MOREIRA CAMPOS 99999 PT 88 - SANTA BARBARA MONTE VERDE - 36132 -000 SANTA BARBARA DO MONTE VERDE;BRASILIA;DF;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418271 / 3005698871;BQR977001896;5,27;;;B3 - COMERCIAL;25%;1%;3%;11;23;49405688;10;2020;06/11/2020;; 132,70 ;;30; 1.920,000 ; 14.099,000 ; 14.099,000 ;01/09/2020;30/09/2020;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;VARGINHA;SITE IMPSAT 99999 CO - AREA RURAL - 37418-899 TRES CORACOES, MG;TRES CORAÇÕES;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005660598;BQR977001124;5,27;;;B3 - COMERCIAL;25%;1%;3%;5;23;55499926;3;2021;25/03/2021;;  -    ;Amarela;30; 36.810,000 ; 37.076,000 ; 10.640,000 ;03/02/2021;05/03/2021;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;VARGINHA;SITE IMPSAT 99999 CO - AREA RURAL - 37418-899 TRES CORACOES, MG;TRES CORAÇÕES;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005660598;BQR977001124;5,27;;;B3 - COMERCIAL;25%;1%;3%;5;23;54077162;2;2021;04/02/2021;25/02/2021; 407,03 ;Amarela;28; 36.557,000 ; 36.810,000 ; 10.120,000 ;06/01/2021;03/02/2021;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;VARGINHA;SITE IMPSAT 99999 CO - AREA RURAL - 37418-899 TRES CORACOES, MG;TRES CORAÇÕES;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005660598;BQR977001124;5,27;;;B3 - COMERCIAL;25%;1%;3%;5;23;52806018;1;2021;25/01/2021;; 376,45 ;VERMELHA/ AMARELA;33; 36.304,000 ; 36.557,000 ; 10.120,000 ;04/12/2020;06/01/2021;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;VARGINHA;SITE IMPSAT 99999 CO - AREA RURAL - 37418-899 TRES CORACOES, MG;TRES CORAÇÕES;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005660598;BQR977001124;5,27;;;B3 - COMERCIAL;25%;1%;3%;5;23;51289754;12;2020;06/12/2020;; 3.964,14 ;VERMELHA;29; 36.010,000 ; 36.304,000 ; 11.760,000 ;05/11/2020;04/12/2020;;;;;;;;;;;;;;;;0;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;VARGINHA;SITE IMPSAT 99999 CO - AREA RURAL - 37418-899 TRES CORACOES, MG;TRES CORAÇÕES;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005660598;BQR977001124;5,27;;;B3 - COMERCIAL;25%;1%;3%;5;23;49371784;10;2020;06/11/2020;; 254,74 ;;30; 10.120,000 ; 35.757,000 ; 35.757,000 ;01/09/2020;30/09/2020;;;;;;;;;;;;;;;;0;;
BRSLBZBD;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;MANHATTAN;SAAN Q 01 LT 840;BRASILIA;DF;J639LT1;61210005;CEB;187744;07.522.669/0001-92;45.282-3;546669;5,27;;;COMERCIAL;;1%;3%;13;19;4015929;3;2021;29/03/2021;; 393,90 ;;30; 4.277,000 ; 4.792,000 ; 515,000 ;09/02/2021;11/03/2021;;;;;;;;;;;;;;;;0;;
BRSLBZBD;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;MANHATTAN;SAAN Q 01 LT 840;BRASILIA;DF;J639LT1;61210005;CEB;187744;07.522.669/0001-92;45.282-3;546669;5,27;;;COMERCIAL;;1%;3%;13;19;3932448;2;2021;17/02/2021;28/02/2021; 400,36 ;;28; 3.745,000 ; 4.277,000 ; 532,000 ;12/01/2021;09/02/2021;;;;;;;;;;;;;;;;0;;
BRSLBZBD;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;MANHATTAN;SAAN Q 01 LT 840;BRASILIA;DF;J639LT1;61210005;CEB;187744;07.522.669/0001-92;45.282-3;546669;5,27;;;COMERCIAL;;1%;3%;13;19;3845688;1;2021;28/01/2021;; 508,96 ;;33; 3.087,000 ; 3.745,000 ; 658,000 ;10/12/2020;12/01/2021;;;;;;;;;;;;;;;;0;;
BRSLBZBD;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;MANHATTAN;SAAN Q 01 LT 840;BRASILIA;DF;J639LT1;61210005;CEB;187744;07.522.669/0001-92;45.282-3;546669;5,27;;;COMERCIAL;;1%;3%;13;19;3760059;12;2020;23/12/2020;23/12/2020; 416,23 ;VERDE;28; 2.555,000 ; 3.087,000 ; 532,000 ;12/11/2020;10/12/2020;;;;;;;;;;;;;;;;0;;
BRSLBZBD;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;MANHATTAN;SAAN Q 01 LT 840;BRASILIA;DF;J639LT1;61210005;CEB;187744;07.522.669/0001-92;45.282-3;546669;5,27;;;COMERCIAL;;1%;3%;13;19;3675559;11;2020;28/11/2020;28/11/2020; 418,83 ;;30; 561,000 ; 2.555,000 ; 2.555,000 ;01/10/2020;31/10/2020;;;;;;;;;;;;;;;;0;;
BRSLBZBD;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;MANHATTAN;SAAN Q 01 LT 840;BRASILIA;DF;J639LT1;61210005;CEB;187744;07.522.669/0001-92;45.282-3;546669;5,27;;;COMERCIAL;;1%;3%;13;19;3563339;10;2020;28/10/2020;; 496,47 ;;30; 681,000 ; 1.994,000 ; 1.994,000 ;01/09/2020;30/09/2020;;;;;;;;;;;;;;;;0;;
BRSLBZCL;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;SAAN;SAAN Q 01 LT 840;CRUZEIRO;DF;J639LT1;61210005;CEB;187744;07.522.669/0001-92;2.034.325-6;1692596;5,27;;;COMERCIAL;;;;3;15;707571;3;2021;23/03/2021;; 11.750,52 ;AMARELA;30; 18.473,000 ;; 18.553,000 ;01/02/2021;01/03/2021;;;;;;;;;;;;;;;;0;;
BRSLBZCL;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;SAAN;SAAN Q 01 LT 840;CRUZEIRO;DF;J639LT1;61210005;CEB;187744;07.522.669/0001-92;2.034.325-6;1692596;5,27;;;COMERCIAL;;;;3;15;697699;2;2021;12/02/2021;23/02/2021; 11.595,24 ;AMARELA;30; 39.865,000 ;; 18.553,000 ;01/01/2021;01/02/2021;;;;;;;;;;;;;;;;0;;
BRSLBZCL;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;SAAN;SAAN Q 01 LT 840;CRUZEIRO;DF;J639LT1;61210005;CEB;187744;07.522.669/0001-92;2.034.325-6;1692596;5,27;;;COMERCIAL;;;;3;15;686941;1;2021;23/01/2021;; 23.519,03 ;Amarela/ vermelha;29; 4.110,000 ;  -    ; 2.534,000 ;03/12/2020;01/01/2021;;;;;;;;;;;;;;;;0;;
BRSLBZCL;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;SAAN;SAAN Q 01 LT 840;CRUZEIRO;DF;J639LT1;61210005;CEB;187744;07.522.669/0001-92;2.034.325-6;1692596;5,27;;;COMERCIAL;;;;3;15;38204442;12;2020;28/12/2020;28/12/2020; 17.576,39 ;VERDE;30; 64.566,000 ; 87.870,000 ; 23.304,000 ;13/11/2020;13/12/2020;;;;;;;;;;;;;;;;0;;
BRSLBZCL;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;SAAN;SAAN Q 01 LT 840;CRUZEIRO;DF;J639LT1;61210005;CEB;187744;07.522.669/0001-92;2.034.325-6;1692596;5,27;;;COMERCIAL;21%;0%;2%;3;15;657238;11;2020;23/11/2020;23/11/2020; 7.871,82 ;VERDE;30; 1.256,000 ; 10.952,000 ; 12.208,000 ;01/10/2020;31/10/2020; 80,000 ;;;;;;;;;;;;;;;0;;
BRSLBZCL;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;SAAN;SAAN Q 01 LT 840;CRUZEIRO;DF;J639LT1;61210005;CEB;187744;07.522.669/0001-92;2.034.325-6;1692596;5,27;;;COMERCIAL;21%;0%;2%;3;15;607807;10;2020;23/10/2020;; 7.800,63 ;VERDE;30; 1.256,000 ; 17.533,000 ; 12.208,000 ;01/09/2020;30/09/2020; 80,000 ;;;;;;;;;;;;;;;0;;
BTNVBZAA;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;PLANO ALTO;AV EID MANSUR 666;COTIA;SP;J639LT1;61210005;RGE SUL;189054;02.016.440/0001-62;0700055889 / 3091850078;4746839;5,27;;;B3 - COMERCIAL;;1%;5%;26;27;101571685;3;2021;06/04/2021;; 2.804,73 ;;30; 44.005,000 ; 46.932,000 ; 2.927,000 ;24/02/2021;26/03/2021;;;;;;;;;;;;;;;;0;;
BTNVBZAA;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;PLANO ALTO;AV EID MANSUR 666;COTIA;SP;J639LT1;61210005;RGE SUL;189054;02.016.440/0001-62;0700055889 / 3091850078;4746839;5,27;;;B3 - COMERCIAL;;1%;5%;26;27;98562738;2;2021;25/02/2021;04/03/2021; 2.481,68 ;Amarela;28; 41.400,000 ; 44.005,000 ; 2.605,000 ;27/01/2021;24/02/2021;;;;;;;;;;;;;;;;0;;
BTNVBZAA;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;PLANO ALTO;AV EID MANSUR 666;COTIA;SP;J639LT1;61210005;RGE SUL;189054;02.016.440/0001-62;0700055889 / 3091850078;4746839;5,27;;;B3 - COMERCIAL;;1%;5%;26;27;95549943;1;2021;04/02/2021;; 2.894,51 ;VERMELHA/ AMARELA;30; 38.380,000 ; 41.400,000 ; 3.020,000 ;28/12/2020;27/01/2021;;;;;;;;;;;;;;;;0;;
BTNVBZAA;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;PLANO ALTO;AV EID MANSUR 666;COTIA;SP;J639LT1;61210005;RGE SUL;189054;02.016.440/0001-62;0700055889 / 3091850078;4746839;5,27;;;B3 - COMERCIAL;;1%;5%;26;27;89503484;11;2020;04/12/2020;04/12/2020; 2.601,31 ;VERDE;30; 2.776,000 ; 35.336,000 ; 35.336,000 ;01/10/2020;31/10/2020;;;;;;;;;;;;;;;;0;;
BTNVBZAA;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;PLANO ALTO;AV EID MANSUR 666;COTIA;SP;J639LT1;61210005;RGE SUL;189054;02.016.440/0001-62;0700055889 / 3091850078;4746839;5,27;;;B3 - COMERCIAL;;1%;5%;26;27;86722849;10;2020;05/11/2020;; 2.703,13 ;;30; 2.903,000 ; 32.560,000 ; 32.560,000 ;01/09/2020;30/09/2020;;;;;;;;;;;;;;;;0;;
BTNVBZAA;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;PROTÁSIO ALVES;LIN NONA TURVO, 4990;PORTA PROTASIO ALVES;RS;J639LT1;61210005;RGE SUL;189054;02.016.440/0001-62;0713523107 / 4002148740;30963625;5,27;;;B3 - COMERCIAL;;1%;5%;15;16;97494826;2;2021;17/03/2021;24/03/2021; 1.606,85 ;Amarela;28; 54.932,000 ; 56.654,000 ; 1.722,000 ;15/01/2021;12/02/2021;;;;;;;;;;;;;;;;0;;
BTNVBZAA;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;PROTÁSIO ALVES;LIN NONA TURVO, 4990;PORTA PROTASIO ALVES;RS;J639LT1;61210005;RGE SUL;189054;02.016.440/0001-62;0713523107 / 4002148740;30963625;5,27;;;B3 - COMERCIAL;;1%;5%;15;16;94819312;1;2021;23/02/2021;; 1.775,26 ;VERMELHA/ AMARELA;29; 53.092,000 ; 54.932,000 ; 1.840,000 ;17/12/2020;15/01/2021;;;;;;;;;;;;;;;;0;;
BTNVBZAA;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;PROTÁSIO ALVES;LIN NONA TURVO, 4990;PORTA PROTASIO ALVES;RS;J639LT1;61210005;RGE SUL;189054;02.016.440/0001-62;0713523107 / 4002148740;30963625;5,27;;;B3 - COMERCIAL;;1%;5%;15;16;4002148740;11;2020;24/12/2020;24/12/2020; 1.624,37 ;VERDE;30;  -    ;  -    ;   -     ;01/10/2020;31/10/2020;;;;;;;;;;;;;;;;0;;
BTNVBZAA;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;PROTÁSIO ALVES;LIN NONA TURVO, 4990;PORTA PROTASIO ALVES;RS;J639LT1;61210005;RGE SUL;189054;02.016.440/0001-62;0713523107 / 4002148740;30963625;5,27;;;B3 - COMERCIAL;;1%;5%;15;16;85797714;10;2020;23/11/2020;; 1.291,87 ;;30; 1.414,000 ; 49.551,000 ; 49.551,000 ;01/09/2020;30/09/2020;;;;;;;;;;;;;;;;0;;
